id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8271187,home sweet home,43610668,Rodolphe,,Ixelles,50.82235,4.36355,Private room,29,1,0,,,1,0
8272440,Large room located near the centre,17560288,Lian,,Woluwe-Saint-Lambert,50.8462,4.40791,Private room,25,5,4,2017-07-14,0.08,1,0
8281296,Apartment Louise/Flagey,8547260,Gaston,,Ixelles,50.82711,4.3665,Entire home/apt,85,2,72,2019-10-17,1.42,1,330
8282817,Charmant appartement sur Ixelles,43673571,Edona,,Ixelles,50.83471,4.3673,Private room,51,1,1,2015-09-26,0.02,1,0
8301710,Spacieux Appartement Ixelles,43763838,Justine,,Ixelles,50.8271,4.36774,Entire home/apt,85,1,0,,,1,0
8306085,studio la limite,43792731,Elke,,Schaerbeek,50.85683,4.37298,Private room,27,1,8,2016-09-14,0.20,1,0
8308092,"City Center flat & garden, metro in front of door!",41297783,Eva,,Molenbeek-Saint-Jean,50.85598,4.34107,Entire home/apt,65,50,4,2018-02-15,0.11,2,108
8314472,"Studio ""Macaron"" near Grand-Place",39828266,Carol,,Bruxelles,50.84777,4.3516,Entire home/apt,65,21,8,2019-10-31,0.18,4,313
8317035,Bright sunny apartment in Brussels,43846745,Kaja,,Schaerbeek,50.8566,4.38395,Entire home/apt,50,2,8,2017-10-11,0.16,1,0
8321860,"Charming double bedroom - Chatelain, Louise av.",34194358,Tom,,Ixelles,50.82694,4.36181,Private room,29,2,3,2016-01-15,0.06,2,0
8329857,Private room in a 2 room apartment next to Flagey,41656077,Mashoq,,Ixelles,50.82533,4.37407,Private room,29,4,40,2019-10-18,0.89,1,0
8331600,Le 36 bis,41147571,Marie-Garance,,Auderghem,50.81931,4.43804,Private room,70,1,0,,,1,0
8333988,Studio full équiped,43931200,Rachid,,Anderlecht,50.84148,4.33823,Entire home/apt,59,2,20,2019-09-21,0.41,1,17
8344940,Studio avec jardinet proche centre,43987147,Gabrielle,,Schaerbeek,50.84935,4.4085,Private room,60,3,0,,,1,0
8358937,Charmant petit studio,44059752,Monique,,Woluwe-Saint-Lambert,50.84875,4.43034,Entire home/apt,40,3,59,2019-11-05,1.20,1,55
8361963,Rose in loft,44073719,Josephine,,Forest,50.81681,4.34265,Private room,30,2,91,2017-06-18,1.81,2,110
8363097,Appartement triplex avec terrasse,7040070,Emmanuel,,Saint-Gilles,50.82495,4.34014,Entire home/apt,69,4,9,2018-08-25,0.23,1,0
8367356,Spacious room in Louise/Flagey,34196372,Michael,,Ixelles,50.82757,4.36581,Private room,30,2,0,,,2,0
8380228,LUXURIOUS 2B apartment for sharing,2368660,Anastasios,,Etterbeek,50.8374,4.40455,Private room,54,1,0,,,2,0
8385829,Apartment Grand Place,3170793,Charlotte,,Bruxelles,50.84658,4.35064,Entire home/apt,95,1,263,2019-10-28,5.33,4,327
8386311,Modern apartment in the central BXL,12276764,Rónán,,Bruxelles,50.85348,4.35611,Entire home/apt,120,30,1,2015-09-24,0.02,1,365
8387189,Super appart !,3045634,Sasa,,Forest,50.8231,4.33493,Private room,28,6,2,2015-11-17,0.04,2,0
8395253,Appart 2 chambres tout confort,39944963,Esmara Et Philippe,,Bruxelles,50.84837,4.35138,Entire home/apt,165,1,126,2019-11-03,2.49,10,309
8396982,"Studio 1p, EU-Schuman, ref 1s",23082521,Serenia,,Bruxelles,50.84928,4.38088,Private room,35,90,13,2017-10-28,0.26,83,335
8398371,Modern&Quiet apartment with terrace,5017503,Caroline,,Etterbeek,50.83187,4.39324,Entire home/apt,79,3,45,2019-08-11,0.89,1,266
8401478,Appartement en plein centre de BXL,21324404,Elsa,,Bruxelles,50.84053,4.35234,Entire home/apt,54,1,0,,,1,0
8420560,"Studio 1-2p, Botanique & Center, t5",23082521,Serenia,,Saint-Josse-ten-Noode,50.85424,4.36877,Private room,35,90,3,2015-12-05,0.06,83,262
8449177,petite chambre dans le centre ville,44480801,Clemence,,Bruxelles,50.85036,4.34615,Private room,29,4,3,2016-03-06,0.06,1,0
8450480,"Charming appt, right in the center.",44417721,Helena,,Bruxelles,50.84994,4.34906,Entire home/apt,92,2,205,2019-11-17,4.08,1,53
8465325,"Modern and Sleek 2BR, Near EU",3400325,Alexander,,Schaerbeek,50.85531,4.38594,Entire home/apt,89,30,4,2019-02-28,0.08,2,309
8479188,Cosy and Nice studio ideal for a co,44656933,Mariaelena,,Ixelles,50.83478,4.37562,Entire home/apt,50,4,18,2019-10-28,0.36,1,347
8479568,Downtown - High quality apartment! ll,44659139,Saskia And Antonio,,Bruxelles,50.84787,4.34675,Entire home/apt,78,1,472,2019-11-17,9.36,5,260
8480059,Cozy Home in Brussels,44660473,Charlotte,,Ixelles,50.81833,4.3848,Entire home/apt,40,1,7,2016-04-25,0.14,1,0
8480173,Room in the heart of Brussels,44646850,Leyli,,Bruxelles,50.84232,4.34325,Private room,48,1,2,2015-09-30,0.04,1,0
8483359,Charming Entire Apartment near parc de forêt,31239479,Vineet,,Forest,50.82332,4.33204,Entire home/apt,55,2,12,2018-04-25,0.29,1,0
8493272,Very CHIC beautiful house for 4 .,7975761,Pili,,Uccle,50.8056,4.33874,Entire home/apt,125,2,87,2019-11-11,2.72,1,335
8494632,Flat near Montgomery Metro,17153163,Caroline,,Woluwe-Saint-Lambert,50.83975,4.41775,Entire home/apt,35,6,1,2016-01-02,0.02,2,0
8496831,A beautiful modern & bright duplex,43429212,Guy,,Uccle,50.81572,4.36596,Entire home/apt,55,1,105,2019-10-25,2.08,1,304
8501846,Downtown - high quality apartment!5,44659139,Saskia And Antonio,,Bruxelles,50.84925,4.34847,Entire home/apt,78,1,505,2019-11-13,10.00,5,308
8504808,Central&cosy studio under the roof,8865580,Carole,,Bruxelles,50.8375,4.34657,Entire home/apt,40,5,49,2019-09-10,0.97,1,92
8511908,perfect appartment:bright and safe,42988536,Vivienne/Xiaoling,,Auderghem,50.81431,4.41533,Entire home/apt,75,1,6,2016-07-30,0.14,1,0
8512286,EU: Quality on Budget+Private Bath,44823754,Sara,,Bruxelles,50.84756,4.38086,Private room,49,1,65,2019-10-21,1.29,3,176
8514967,3 Bedrooms for family or group of 5,44836868,Pierre,,Evere,50.87028,4.40065,Private room,80,2,66,2019-11-11,1.31,1,82
8518371,"Large Studio 1-2p, EU Schuman, jw1g",23082521,Serenia,,Bruxelles,50.84787,4.38109,Private room,35,90,10,2018-01-01,0.20,83,262
8522107,Lovely appartement in Brussels,3211641,Esinam,,Saint-Josse-ten-Noode,50.85413,4.37616,Entire home/apt,55,7,10,2017-09-24,0.20,1,0
8536559,Big double-room close to everything,27633855,Taty,,Saint-Gilles,50.82411,4.35286,Private room,30,1,3,2015-11-22,0.06,1,0
8549115,Appartement Cinquantenaire (CEE),45003165,Fabienne,,Etterbeek,50.83644,4.39804,Entire home/apt,85,14,13,2017-10-16,0.27,1,1
8553687,Beautiful flat in charming neighborhood,5532247,Élise,,Uccle,50.81477,4.36166,Entire home/apt,85,2,16,2019-04-22,0.32,1,291
8562369,Fully equipped studio in Uccle,33742760,Martine & Fred,,Uccle,50.79539,4.36585,Entire home/apt,75,2,31,2018-05-12,0.62,1,0
8574060,Little and Cosy room near of Louise,18047504,Pauline,,Saint-Gilles,50.82997,4.35618,Private room,25,2,48,2019-11-14,0.97,1,24
8574072,SuperDealBrusselsCarParkKeyLocation,2923773,Jack Sun,,Ixelles,50.83645,4.36726,Entire home/apt,45,1,178,2018-02-28,3.55,4,365
8575063,"Studio 1p, EU Schuman, ref w2s",23082521,Serenia,,Bruxelles,50.85035,4.38152,Private room,30,90,6,2017-01-16,0.12,83,332
8575423,"Studio 1p, EU Schuman, ref w3m",23082521,Serenia,,Bruxelles,50.85023,4.38055,Private room,32,3,2,2017-04-13,0.04,83,290
8584601,Chambre +mezzanine quartier europe,24444714,Cedric,,Ixelles,50.83474,4.37371,Private room,43,30,2,2017-01-01,0.04,39,365
8587472,Big room in the north of Brussels,6172999,Anissa,,Bruxelles,50.89297,4.3819,Private room,43,1,0,,,1,0
8588255,NICEST SQUARE IN BRUSSEL,1506785,Eric,,Bruxelles,50.85289,4.35593,Entire home/apt,300,30,0,,,1,333
8590507,Spacious and luminous room,22906776,Pin & Fe,,Bruxelles,50.87262,4.34258,Private room,28,2,298,2019-11-15,5.92,2,235
8590654,Chambre près du train et du bus,36206105,Françoise,,Ixelles,50.82769,4.38165,Private room,54,1,0,,,1,322
8591613,EC District: Bright 2 Bedrooms Appt,12648331,Jean-Jacques,,Etterbeek,50.83192,4.38306,Entire home/apt,140,6,18,2019-10-21,0.42,1,323
8594409,Bel appartement dans quartier calme,44455307,Nathalie,,Woluwe-Saint-Pierre,50.83269,4.44063,Entire home/apt,60,2,6,2019-08-14,0.15,1,0
8595014,Spacious first floor apartment in the heart of Brussels,44848463,Tanguy,,Saint-Gilles,50.83195,4.34871,Entire home/apt,55,2,95,2017-11-15,1.91,1,0
8597391,Private room with own balcony,15230552,Stephen,,Woluwe-Saint-Pierre,50.82395,4.41145,Private room,30,1,70,2017-11-18,1.39,1,0
8608904,"Large Studio 1-2p, EU-Schuman, jw2g",23082521,Serenia,,Bruxelles,50.84783,4.38053,Private room,30,90,10,2019-03-20,0.20,83,173
8609158,Apartment 2 bedrooms - Opale,27151122,David,,Bruxelles,50.84832,4.35098,Entire home/apt,165,1,63,2019-10-24,1.25,11,216
8609562,"Bright, Cosy, Fantastic location!",45191957,Catherine,,Bruxelles,50.84986,4.34719,Entire home/apt,67,2,312,2019-11-09,6.23,1,21
8612098,Nice studio+mezzanine european area,24444714,Cedric,,Ixelles,50.83522,4.3721,Entire home/apt,93,2,18,2019-10-04,0.36,39,354
8613591,Nice & Modern bedroom,10808890,Julie,,Etterbeek,50.83741,4.38347,Private room,30,1,0,,,1,0
8619255,Independent room with garden view,33335335,Myriam,,Schaerbeek,50.86428,4.36813,Private room,25,4,10,2016-11-06,0.20,1,0
8621738,Nice & Cosy room near d City Center,45351878,Mesut,,Bruxelles,50.85987,4.35062,Private room,130,1,52,2019-11-11,1.05,2,337
8625494,Lovely flat of 100 m2 in Louise,8295521,Vittorio,,Saint-Gilles,50.82924,4.35653,Entire home/apt,75,4,4,2018-02-24,0.08,1,0
8628779,Très beau studio garni N°6,20060045,Samy,,Bruxelles,50.85162,4.34768,Entire home/apt,65,1,187,2019-11-03,8.99,11,336
8643787,"",45439686,Alvaro,,Schaerbeek,50.85144,4.39226,Entire home/apt,50,1,1,2015-11-07,0.02,1,0
8645504,The Grand Place at your feet!,5670251,Yannis,,Bruxelles,50.8465,4.35443,Entire home/apt,100,3,3,2016-03-15,0.06,1,0
8645798,Appartement Duplex proche centre.,45447642,Thomas,,Molenbeek-Saint-Jean,50.86216,4.33794,Private room,35,1,0,,,1,0
8655507,Studio Bruxelles centre,10096728,Bérénice,,Bruxelles,50.84991,4.35884,Entire home/apt,45,1,0,,,1,0
8656636,Grand studio quartier Europeen,24444714,Cedric,,Ixelles,50.83529,4.37216,Entire home/apt,57,2,10,2019-08-05,0.26,39,276
8665162,Spacious apartment in st Gilles close to Châtelain,18963654,Michel,,Saint-Gilles,50.821,4.3523,Entire home/apt,50,3,198,2019-11-17,4.83,5,246
8680947,"Heart of commerce, parks and museums. Sleeps 4!",45587849,Helena,,Etterbeek,50.83891,4.39756,Entire home/apt,60,1,165,2019-10-19,3.34,1,63
8683851,Sympathique duplex au centre de Bx,45599318,Tristan,,Bruxelles,50.85468,4.35431,Entire home/apt,100,1,1,2015-11-01,0.02,1,0
8688745,Bruxelles Penthouse,3265601,Thomas,,Bruxelles,50.84422,4.34507,Entire home/apt,83,2,178,2019-11-04,3.58,1,43
8701704,"Best apartment of the European District, Brussels",4379081,Corado,,Bruxelles,50.84637,4.3794,Entire home/apt,60,5,19,2019-11-16,1.30,3,344
8716739,Studio de goût de 30 m² (2 pièces),45752077,Thierry,,Ixelles,50.81835,4.38641,Private room,50,1,22,2019-03-02,0.45,1,255
8717980,Cosy flat at Montgomery (D145/41),45576129,Patrick,,Woluwe-Saint-Lambert,50.8392,4.4094,Entire home/apt,55,14,0,,,10,353
8733744,DoubleRoom in the heart of Brussels,2330188,Filippo,,Bruxelles,50.84999,4.34723,Private room,49,2,0,,,3,0
8733897,bel appartement 1chambre à Ixelles,24444714,Cedric,,Ixelles,50.83336,4.37329,Entire home/apt,55,2,13,2019-09-09,0.35,39,350
8737887,Apart. cosy & design in the very trendy StGilles,45842670,Julien,,Saint-Gilles,50.82549,4.33971,Entire home/apt,79,4,19,2019-09-13,1.27,1,36
8748688,Bright Studio in Montgomery,31230663,Ewelina,,Woluwe-Saint-Pierre,50.837,4.40696,Entire home/apt,40,1,4,2016-01-02,0.08,1,0
8749861,Sunny appartment,9631053,Marie,,Auderghem,50.82096,4.41166,Entire home/apt,40,2,11,2019-10-27,0.23,1,1
8750081,Appartement lumineux dans le centre,45894704,Antigone,,Bruxelles,50.85465,4.34938,Entire home/apt,55,1,0,,,1,0
8754313,#2 Comfortable Private Bedroom,45911731,Renan,,Saint-Gilles,50.82543,4.34493,Private room,23,6,14,2019-10-26,0.28,2,333
8755095,Studio pour 1 personne tout équipé N2,20060045,Samy,,Bruxelles,50.85025,4.34864,Entire home/apt,45,1,136,2019-10-29,5.21,11,332
8757730,studio meublé au 3eme vue jardin a Ixelles,24444714,Cedric,,Ixelles,50.83398,4.37473,Entire home/apt,65,3,7,2019-10-21,0.19,39,339
8758798,Studio tres lumineux a ixelles,24444714,Cedric,,Ixelles,50.83369,4.3756,Entire home/apt,75,3,9,2019-10-15,0.25,39,360
8765839,Beautiful apartment in historical center,22945045,Antonio,,Bruxelles,50.84983,4.34689,Entire home/apt,82,2,357,2019-11-12,7.15,4,262
8766132,chez gigi,45343496,Geraldine,,Uccle,50.80332,4.35777,Private room,100,1,7,2019-10-07,0.29,1,361
8766383,Bel appartement Art Deco,45967231,Manfredo Blue Art,,Ixelles,50.83591,4.36185,Entire home/apt,85,4,18,2019-05-01,0.38,1,0
8774943,2 BR - European Quartier,4778600,Francois,,Schaerbeek,50.84842,4.39483,Entire home/apt,101,364,0,,,1,365
8780324,Studio Saint Gilles,41887296,Víctor,,Saint-Gilles,50.82746,4.339,Entire home/apt,40,1,1,2015-10-17,0.02,1,0
8786722,SUNNY APPARTMENT 70m2 plus TERRACE,19019305,Ol,,Forest,50.82449,4.33523,Entire home/apt,50,3,21,2018-01-05,0.42,1,0
8787732,Cosy double room: Boondael - Ixelles cimetery,46057261,Barbara,,Ixelles,50.80961,4.39177,Private room,28,1,14,2019-09-05,0.53,1,0
8822908,Chambre dans Loft de 250 m²,44343648,Rem,,Schaerbeek,50.87523,4.37671,Private room,25,1,0,,,1,0
8858419,Chambre dans appartement lumineux,30525273,Angèle,,Saint-Gilles,50.82163,4.35068,Private room,24,1,0,,,1,0
8873427,B&B Josaphat Park - Suite junior - Vue sur  jardin,46441628,Carol,,Schaerbeek,50.85995,4.38828,Hotel room,97,1,2,2018-09-08,0.04,3,15
8873727,Coloc internationale rue Buchholtz,45264538,Suzy,,Bruxelles,50.82171,4.36665,Private room,40,1,1,2015-10-17,0.02,1,0
8874817,Bedroom in the center of brussels,46447036,Alban Charles,,Bruxelles,50.85211,4.3437,Private room,49,1,0,,,1,0
8878737,"Studio 1-2p, EU-Schuman, ref w2g",23082521,Serenia,,Bruxelles,50.84842,4.37936,Private room,40,90,4,2017-05-02,0.08,83,353
8885785,Fantastic Big Room 10 minutes from the Center,32895834,Barbara,,Bruxelles,50.81849,4.37008,Private room,40,3,0,,,1,0
8893183,Charmante maison de ville,46527532,Laurence,,Auderghem,50.81511,4.41674,Entire home/apt,84,1,11,2019-11-03,0.31,2,171
8893594,appartement Saint Gilles,22562663,Camille,,Saint-Gilles,50.83221,4.34299,Entire home/apt,50,1,0,,,1,0
8895842,Franquin - Amazing Studio,27151122,David,,Bruxelles,50.84602,4.35412,Entire home/apt,99,1,47,2019-04-04,0.95,11,171
8906556,Nice studio in the heart of Ixelles,17142924,Mohamed,,Ixelles,50.83105,4.37709,Shared room,22,1,33,2016-01-19,0.66,1,0
8911634,Jourdan 303,46609792,Michel,,Saint-Gilles,50.83451,4.3551,Entire home/apt,212,30,0,,,1,358
8916632,chambre 16m²,4924077,Jamal,,Jette,50.87841,4.33401,Entire home/apt,40,1,0,,,1,0
8947230,Brussels Garden Flat Expo 90 m²,46766427,Fom,,Bruxelles,50.88833,4.34071,Entire home/apt,95,4,32,2019-10-08,0.65,1,16
8951644,Goscinny- Magnificent Studio,27151122,David,,Bruxelles,50.84464,4.35415,Entire home/apt,99,1,62,2019-05-12,1.25,11,206
8959072,Sunny Tranquil Room in Boho Flat,1109751,Tahni,,Ixelles,50.81764,4.35214,Private room,49,2,59,2019-03-18,1.19,2,0
8960603,Apartment near everything,21294641,Jérôme,,Ixelles,50.82754,4.35826,Entire home/apt,34,5,83,2019-09-09,1.67,1,8
8968093,"near of the centre, EU discrit",46866967,Katia,,Etterbeek,50.82984,4.39002,Entire home/apt,45,1,11,2019-11-10,0.22,1,288
8970366,Sunny Bohemian Flat in Beautiful Neighborhood,1109751,Tahni,,Forest,50.81794,4.35094,Entire home/apt,27,7,6,2019-03-24,0.22,2,0
8972082,"",42589132,Maxime,,Uccle,50.81335,4.36368,Private room,26,1,3,2016-01-03,0.06,2,0
8979970,"Duplex loft Midi station, close to the city center",12124953,Stéphanie,,Anderlecht,50.83449,4.33067,Entire home/apt,90,3,23,2019-07-15,0.47,2,1
8980695,Gaillon - Duplex Grand Place,27836578,Thierry,,Bruxelles,50.8475,4.35047,Private room,300,1,154,2019-10-24,3.11,4,356
8980954,Lumineux duplex de 50 m2 à ixelles,15816010,Alexandre,,Ixelles,50.82184,4.37808,Entire home/apt,40,15,24,2017-02-10,0.48,2,0
8985741,Bel appartement prés du centre,46943400,David,,Ganshoren,50.87022,4.31661,Entire home/apt,55,2,26,2019-11-03,0.52,1,108
8987904,Big room in an old house,46951456,Julien,,Saint-Josse-ten-Noode,50.85186,4.37889,Private room,45,2,0,,,1,0
8988529,Cute room in Le Sablon,46874098,Camilla & Arianna,,Bruxelles,50.84073,4.35163,Private room,50,2,33,2018-05-27,0.67,1,0
8989859,Penthouse avec une vue panoramique,46961253,Hassan,,Bruxelles,50.87382,4.35123,Private room,50,1,0,,,1,0
8991996,Cosy apartment,46963176,Adele,,Etterbeek,50.83024,4.38876,Entire home/apt,59,2,52,2019-08-26,1.05,1,291
9002361,"Appart 55m2 rénové et charmant, bien situé,calme",47014800,Lenoir,,Uccle,50.81463,4.33791,Entire home/apt,43,10,6,2018-11-20,0.14,1,0
9005899,Across the Royal Palace (3),13701712,Leo,,Bruxelles,50.87864,4.3548,Private room,20,1,177,2019-11-01,4.44,5,158
9008155,Appart proche des lieux branchés!,23308617,Alice,,Forest,50.82159,4.34335,Entire home/apt,90,2,15,2018-05-13,0.31,1,0
9016100,Lovely duplex,47078389,Anicée,,Ixelles,50.82676,4.37049,Entire home/apt,60,2,2,2015-11-06,0.04,1,0
9023747,Spacious sunny room with balcony,23257435,Martine,,Ixelles,50.818,4.35374,Private room,45,3,2,2019-09-30,0.17,2,335
9025663,"100% wellness, and across from the woods",27150435,Isabelle,,Uccle,50.81381,4.36732,Private room,30,3,104,2018-07-04,2.17,1,63
9035136,Big room in the center of BXL,47160287,Julia,,Bruxelles,50.84777,4.36262,Private room,20,2,9,2015-12-11,0.18,1,0
9044335,Nice place in a lively area,14168616,Marie Eve,,Ixelles,50.82859,4.37201,Entire home/apt,40,7,0,,,1,0
9059997,Lovely flat near EU - Etterbeek!,47262003,Val & Louis,,Etterbeek,50.83371,4.40386,Entire home/apt,50,3,1,2015-12-16,0.02,1,0
9069669,CEE/Schuman quiet studio,14398895,Melanie,,Etterbeek,50.83706,4.39109,Entire home/apt,50,2,152,2019-11-17,3.10,3,238
9072486,Nice & Cosy room near City Center,45351878,Mesut,,Bruxelles,50.86048,4.35172,Private room,70,1,16,2019-07-29,0.33,2,330
9084958,"Studio near EU, Schuman&Madou V1G",5583501,Mealea,,Saint-Josse-ten-Noode,50.85147,4.37845,Entire home/apt,45,1,33,2019-08-25,0.83,26,334
9085922,B&B Amblève-En-Ville à Auderghem,47379933,Evelyne,,Auderghem,50.82501,4.405,Private room,85,1,8,2019-10-27,0.16,2,132
9086847,"Studio near EU HQ, Schuman A1D",5583501,Mealea,,Bruxelles,50.84985,4.38599,Entire home/apt,49,1,47,2019-10-28,1.04,26,337
9091421,Très bel appartement haussmannien,47403744,Elisabeth,,Ixelles,50.8183,4.35758,Entire home/apt,80,1,0,,,1,0
9092367,Chambre disponible à De Brouckère,47407583,Pierre,,Bruxelles,50.85096,4.35508,Private room,35,1,0,,,1,0
9099334,Duplex proche Place du Jeu de Balle,47438186,Raphael,,Bruxelles,50.83649,4.34413,Entire home/apt,80,4,21,2019-11-03,0.75,1,0
9101314,"Casa de rêve, lumineuse & spacieuse",47447129,Sylvain,,Forest,50.82114,4.32575,Private room,22,2,5,2016-07-08,0.10,1,0
9104815,European quarter studio,47460149,Hervé,,Bruxelles,50.84142,4.36973,Entire home/apt,78,90,53,2018-07-29,1.12,1,322
9109548,Nice private room in Saint-Gilles,25106724,Helene,,Saint-Gilles,50.8314,4.3456,Private room,40,2,8,2016-03-04,0.16,1,0
9115070,Cocoon studio near Parvis de St Gilles,18628261,Mariano,,Saint-Gilles,50.82794,4.33855,Entire home/apt,44,1,249,2019-10-26,5.08,3,336
9133707,Comfortable Family house in Ixelles,47570869,Virginie,,Ixelles,50.82952,4.37768,Entire home/apt,80,2,8,2018-12-27,0.19,1,0
9133742,"Cosy , elegant - 10' from Gd Place",47572095,Francine,,Woluwe-Saint-Lambert,50.84706,4.43414,Entire home/apt,60,2,33,2019-01-09,0.68,1,106
9134561,Beautiful 50s flat in NW Brussels,47573445,Kim,,Koekelberg,50.86313,4.31604,Entire home/apt,50,1,1,2016-04-05,0.02,1,0
9140048,Magnifique duplex 1 chambre à Ixelles,24444714,Cedric,,Ixelles,50.83422,4.37388,Private room,61,3,2,2019-01-03,0.15,39,0
9142473,Très bel appartement - Chazal,39717649,Sabrina,,Schaerbeek,50.85941,4.38839,Entire home/apt,85,2,7,2019-05-25,0.15,2,170
9142789,rez-de-chaussée avec jardin,47611758,François,,Etterbeek,50.83423,4.39688,Entire home/apt,47,48,0,,,1,334
9145562,Loft de 190 m² près du centre,47622540,Abdesamade,,Saint-Gilles,50.83183,4.34025,Entire home/apt,140,2,8,2017-04-03,0.17,1,0
9149042,Loft downtown Bruxelles,47186451,François & Lucas,,Molenbeek-Saint-Jean,50.85377,4.3407,Private room,43,1,14,2018-11-24,0.29,1,0
9158625,Cozy apartment in Montgomery,39717649,Sabrina,,Woluwe-Saint-Lambert,50.83891,4.40767,Entire home/apt,55,2,11,2019-05-11,0.59,2,296
9162167,"Studio near EU, Schuman&Madou V1D",5583501,Mealea,,Saint-Josse-ten-Noode,50.85075,4.3795,Entire home/apt,59,1,4,2019-08-31,0.08,26,322
9165960,Bruxelles ma belle,47707294,Julie,,Ixelles,50.83483,4.36064,Private room,60,1,449,2019-11-16,9.28,2,110
9167536,Super nice house in a calm and clean neighborhood,36544133,Adham,,Woluwe-Saint-Pierre,50.82552,4.42005,Private room,50,1,6,2019-11-17,4.00,2,144
9176253,Louise/Châtelain - Studio Apartment with Terrace,32037583,Charles Home,,Saint-Gilles,50.82493,4.35709,Entire home/apt,55,30,0,,,26,166
9177354,Louise/Châtelain - Spacious Apartment with Terrace,32037583,Charles Home,,Ixelles,50.82611,4.35877,Entire home/apt,86,27,1,2017-08-20,0.04,26,207
9180603,Louise/Châtelain - Design Apartment with Terrace,32037583,Charles Home,,Ixelles,50.82641,4.35885,Entire home/apt,69,27,2,2017-06-28,0.06,26,240
